ROAD_CLASS,ACCNUM,new
Major Arterial,1080314,Major Arterial
Major Arterial,1080314,Major Arterial
Major Arterial,1080314,Major Arterial
Major Arterial,1080111,Major Arterial
Major Arterial,1080111,Major Arterial
Major Arterial,1080111,Major Arterial
Major Arterial,1080111,Major Arterial
Major Arterial,1079931,Major Arterial
Major Arterial,1079931,Major Arterial
Major Arterial,1079931,Major Arterial
Local,1079815,Local
Local,1079815,Local
Local,1079815,Local
Major Arterial,1079671,Major Arterial
Major Arterial,1079671,Major Arterial
Major Arterial,1079597,Major Arterial
Major Arterial,1079597,Major Arterial
Major Arterial,1079532,Major Arterial
Major Arterial,1079532,Major Arterial
Major Arterial,1079532,Major Arterial
Major Arterial,1079532,Major Arterial
Major Arterial,1079383,Major Arterial
Major Arterial,1079383,Major Arterial
Major Arterial,1079383,Major Arterial
Major Arterial,1079383,Major Arterial
Major Arterial,1079383,Major Arterial
Major Arterial,1079383,Major Arterial
Major Arterial,1078999,Major Arterial
Major Arterial,1078999,Major Arterial
Major Arterial,1078999,Major Arterial
Major Arterial,1078881,Major Arterial
Major Arterial,1078881,Major Arterial
Minor Arterial,1078876,Minor Arterial
Minor Arterial,1078876,Minor Arterial
Major Arterial,1078711,Major Arterial
Major Arterial,1078711,Major Arterial
Major Arterial,1078551,Major Arterial
Major Arterial,1078551,Major Arterial
,1078367,Major Arterial
,1078367,Major Arterial
,1078367,Major Arterial
,1078367,Major Arterial
,1078367,Major Arterial
,1078367,Major Arterial
,1078367,Major Arterial
,1078367,Major Arterial
,1078367,Major Arterial
Major Arterial,1077611,Major Arterial
Major Arterial,1077611,Major Arterial
Major Arterial,1076502,Major Arterial
Major Arterial,1076502,Major Arterial
Minor Arterial,1076123,Minor Arterial
Minor Arterial,1076123,Minor Arterial
Major Arterial,1076080,Major Arterial
Major Arterial,1076080,Major Arterial
Major Arterial,1075972,Major Arterial
Major Arterial,1075972,Major Arterial
Major Arterial,1075972,Major Arterial
Major Arterial,1075887,Major Arterial
Major Arterial,1075887,Major Arterial
Major Arterial,1075854,Major Arterial
Major Arterial,1075854,Major Arterial
Minor Arterial,1075851,Minor Arterial
Minor Arterial,1075851,Minor Arterial
Major Arterial,1075796,Major Arterial
Major Arterial,1075796,Major Arterial
Major Arterial,1075633,Major Arterial
Major Arterial,1075633,Major Arterial
Major Arterial,1075633,Major Arterial
Major Arterial,1075399,Major Arterial
Major Arterial,1075399,Major Arterial
Major Arterial,1075399,Major Arterial
Major Arterial,1075399,Major Arterial
Major Arterial,1075169,Major Arterial
Major Arterial,1075169,Major Arterial
Major Arterial,1075169,Major Arterial
Major Arterial,1075169,Major Arterial
Major Arterial,1075169,Major Arterial
Minor Arterial,1074830,Minor Arterial
Minor Arterial,1074830,Minor Arterial
Minor Arterial,1074830,Minor Arterial
Minor Arterial,1074830,Minor Arterial
,1074689,Minor Arterial
,1074689,Minor Arterial
,1074689,Minor Arterial
,1074689,Minor Arterial
Major Arterial,1074266,Major Arterial
Major Arterial,1074266,Major Arterial
Major Arterial,1074266,Major Arterial
Major Arterial,1074265,Major Arterial
Major Arterial,1074265,Major Arterial
Major Arterial,1074265,Major Arterial
Major Arterial,1074265,Major Arterial
Major Arterial,1074072,Major Arterial
Major Arterial,1074072,Major Arterial
Major Arterial,1074072,Major Arterial
Major Arterial,1074035,Major Arterial
Major Arterial,1074035,Major Arterial
Major Arterial,1074035,Major Arterial
Major Arterial,1074035,Major Arterial
Major Arterial,1073992,Major Arterial
Major Arterial,1073992,Major Arterial
Major Arterial,1073992,Major Arterial
Major Arterial,1073992,Major Arterial
Major Arterial,1073990,Major Arterial
Major Arterial,1073990,Major Arterial
Minor Arterial,1073722,Minor Arterial
Minor Arterial,1073722,Minor Arterial
Major Arterial,1073663,Major Arterial
Major Arterial,1073663,Major Arterial
Major Arterial,1073663,Major Arterial
Major Arterial,1073546,Major Arterial
Major Arterial,1073546,Major Arterial
Major Arterial,1073493,Major Arterial
Major Arterial,1073493,Major Arterial
Major Arterial,1073449,Major Arterial
Major Arterial,1073449,Major Arterial
Major Arterial,1073449,Major Arterial
Major Arterial,1073297,Major Arterial
Major Arterial,1073297,Major Arterial
Major Arterial,1073092,Major Arterial
Major Arterial,1073092,Major Arterial
Major Arterial,1072989,Major Arterial
Major Arterial,1072989,Major Arterial
Major Arterial,1072743,Major Arterial
Major Arterial,1072743,Major Arterial
Major Arterial,1072542,Major Arterial
Major Arterial,1072542,Major Arterial
Major Arterial,1072541,Major Arterial
Major Arterial,1072541,Major Arterial
Major Arterial,1072541,Major Arterial
Major Arterial,1072541,Major Arterial
Local,1072049,Local
Local,1072049,Local
Local,1072049,Local
Major Arterial,1072032,Major Arterial
Major Arterial,1072032,Major Arterial
Major Arterial,1072032,Major Arterial
Major Arterial,1072032,Major Arterial
Major Arterial,1072032,Major Arterial
Expressway,1071838,Expressway
Expressway,1071838,Expressway
Local,1071740,Local
Local,1071740,Local
Local,1071740,Local
Local,1071740,Local
Local,1071740,Local
Local,1071740,Local
Local,1071740,Local
Major Arterial,1071735,Major Arterial
Major Arterial,1071735,Major Arterial
Minor Arterial,1071508,Minor Arterial
Minor Arterial,1071508,Minor Arterial
Major Arterial,1070817,Major Arterial
Major Arterial,1070817,Major Arterial
Major Arterial,1070817,Major Arterial
Collector,1070741,Collector
Collector,1070741,Collector
Minor Arterial,1070690,Minor Arterial
Minor Arterial,1070690,Minor Arterial
Major Arterial,1070403,Major Arterial
Major Arterial,1070403,Major Arterial
Major Arterial,1070403,Major Arterial
Major Arterial,1070099,Major Arterial
Collector,1069861,Collector
Collector,1069861,Collector
Collector,1069861,Collector
Major Arterial,1069560,Major Arterial
Major Arterial,1069560,Major Arterial
Major Arterial,1069560,Major Arterial
Minor Arterial,1069547,Minor Arterial
Minor Arterial,1069547,Minor Arterial
Major Arterial,1069502,Major Arterial
Major Arterial,1069502,Major Arterial
Major Arterial,1069502,Major Arterial
Local,1069392,Local
Local,1069392,Local
Local,1069392,Local
Major Arterial,1069315,Major Arterial
Major Arterial,1069315,Major Arterial
Major Arterial,1069315,Major Arterial
Local,1069312,Local
Local,1069312,Local
Local,1069312,Local
Major Arterial,1069209,Major Arterial
Major Arterial,1069209,Major Arterial
Major Arterial,1069132,Major Arterial
Major Arterial,1069132,Major Arterial
Major Arterial,1069132,Major Arterial
Major Arterial,1068648,Major Arterial
Major Arterial,1068648,Major Arterial
Major Arterial,1068648,Major Arterial
Major Arterial,1068648,Major Arterial
Major Arterial,1068648,Major Arterial
Major Arterial,1068411,Major Arterial
Major Arterial,1068411,Major Arterial
Other,1068403,Other
Other,1068403,Other
Other,1068403,Other
Other,1068403,Other
Other,1068403,Other
Other,1068403,Other
Major Arterial,1068386,Major Arterial
Major Arterial,1068386,Major Arterial
Major Arterial,1067883,Major Arterial
Major Arterial,1067883,Major Arterial
Major Arterial,1067883,Major Arterial
Major Arterial,1067813,Major Arterial
Major Arterial,1067813,Major Arterial
Minor Arterial,1067680,Minor Arterial
Minor Arterial,1067680,Minor Arterial
Major Arterial,1067454,Major Arterial
Major Arterial,1067454,Major Arterial
Major Arterial,1067454,Major Arterial
Major Arterial,1067454,Major Arterial
,1067364,Major Arterial
,1067364,Major Arterial
Major Arterial,1067167,Major Arterial
Major Arterial,1067167,Major Arterial
Major Arterial,1067165,Major Arterial
Major Arterial,1067165,Major Arterial
Major Arterial,1067165,Major Arterial
Major Arterial,1067165,Major Arterial
Major Arterial,1067165,Major Arterial
Major Arterial,1067165,Major Arterial
Major Arterial,1066823,Major Arterial
Major Arterial,1066823,Major Arterial
Major Arterial,1066823,Major Arterial
Major Arterial,1066713,Major Arterial
Major Arterial,1066713,Major Arterial
Collector,1066390,Collector
Collector,1066390,Collector
Collector,1066390,Collector
Major Arterial,1066274,Major Arterial
Major Arterial,1066274,Major Arterial
Minor Arterial,1066104,Minor Arterial
Major Arterial,1065860,Major Arterial
Major Arterial,1065860,Major Arterial
Major Arterial,1065595,Major Arterial
Major Arterial,1065595,Major Arterial
Major Arterial,1065571,Major Arterial
Major Arterial,1065571,Major Arterial
Local,1065481,Local
Local,1065481,Local
Major Arterial,1065436,Major Arterial
Major Arterial,1065436,Major Arterial
Major Arterial,1065334,Major Arterial
Major Arterial,1065334,Major Arterial
Major Arterial,1065143,Major Arterial
Major Arterial,1065141,Major Arterial
Major Arterial,1065141,Major Arterial
Major Arterial,1065141,Major Arterial
,1065135,Major Arterial
,1065135,Major Arterial
,1065135,Major Arterial
,1065135,Major Arterial
,1065135,Major Arterial
Major Arterial,1065056,Major Arterial
Major Arterial,1065056,Major Arterial
Major Arterial,1065056,Major Arterial
Major Arterial,1064978,Major Arterial
Major Arterial,1064978,Major Arterial
Minor Arterial,1064977,Minor Arterial
Minor Arterial,1064977,Minor Arterial
Major Arterial,1064784,Major Arterial
Major Arterial,1064784,Major Arterial
Major Arterial,1064720,Major Arterial
Major Arterial,1064720,Major Arterial
Major Arterial,1064720,Major Arterial
Major Arterial,1064702,Major Arterial
Major Arterial,1064702,Major Arterial
Major Arterial,1064702,Major Arterial
Major Arterial,1064595,Major Arterial
Major Arterial,1064595,Major Arterial
Major Arterial,1064434,Major Arterial
Major Arterial,1064434,Major Arterial
Major Arterial,1064434,Major Arterial
Major Arterial,1064434,Major Arterial
Minor Arterial,1064422,Minor Arterial
Minor Arterial,1064422,Minor Arterial
Minor Arterial,1064422,Minor Arterial
Major Arterial,1064375,Major Arterial
Major Arterial,1064375,Major Arterial
Major Arterial,1064375,Major Arterial
Major Arterial,1064375,Major Arterial
Major Arterial,1064349,Major Arterial
Major Arterial,1064349,Major Arterial
Major Arterial,1064349,Major Arterial
Major Arterial,1064349,Major Arterial
Minor Arterial,1064337,Minor Arterial
Minor Arterial,1064337,Minor Arterial
Major Arterial,1064302,Major Arterial
Major Arterial,1064302,Major Arterial
Major Arterial,1064302,Major Arterial
Minor Arterial,1064139,Minor Arterial
Minor Arterial,1064139,Minor Arterial
Minor Arterial,1064139,Minor Arterial
Local,1064117,Local
Local,1064117,Local
Local,1064077,Local
Local,1064077,Local
Minor Arterial,1064016,Minor Arterial
Minor Arterial,1064016,Minor Arterial
Minor Arterial,1064016,Minor Arterial
Major Arterial,1063951,Major Arterial
Major Arterial,1063951,Major Arterial
Major Arterial,1063951,Major Arterial
Major Arterial,1063951,Major Arterial
Major Arterial,1063638,Major Arterial
Major Arterial,1063638,Major Arterial
Major Arterial,1063404,Major Arterial
Major Arterial,1063404,Major Arterial
Major Arterial,1063278,Major Arterial
Major Arterial,1063278,Major Arterial
Major Arterial,1063278,Major Arterial
Major Arterial,1063149,Major Arterial
Major Arterial,1063149,Major Arterial
Minor Arterial,1062955,Minor Arterial
Major Arterial,1062738,Major Arterial
Major Arterial,1062738,Major Arterial
Major Arterial,1062738,Major Arterial
Major Arterial,1062738,Major Arterial
,1062626,Major Arterial
,1062626,Major Arterial
,1062626,Major Arterial
,1062626,Major Arterial
,1062626,Major Arterial
,1062626,Major Arterial
Major Arterial,1062586,Major Arterial
Major Arterial,1062586,Major Arterial
Major Arterial,1062512,Major Arterial
Major Arterial,1062444,Major Arterial
Major Arterial,1062444,Major Arterial
Major Arterial,1062444,Major Arterial
Major Arterial,1062444,Major Arterial
Major Arterial,1062415,Major Arterial
Major Arterial,1062415,Major Arterial
Major Arterial,1062415,Major Arterial
Major Arterial,1062414,Major Arterial
Major Arterial,1062414,Major Arterial
Minor Arterial,1062269,Minor Arterial
Minor Arterial,1062269,Minor Arterial
Major Arterial,1062115,Major Arterial
Major Arterial,1062115,Major Arterial
Major Arterial,1062115,Major Arterial
Major Arterial,1062115,Major Arterial
Major Arterial,1061921,Major Arterial
Major Arterial,1061921,Major Arterial
Major Arterial,1061921,Major Arterial
,1061541,Major Arterial
,1061541,Major Arterial
,1061541,Major Arterial
,1061541,Major Arterial
,1061541,Major Arterial
,1061541,Major Arterial
Major Arterial,1061341,Major Arterial
Major Arterial,1061106,Major Arterial
Major Arterial,1061106,Major Arterial
Major Arterial,1061106,Major Arterial
Major Arterial,1060815,Major Arterial
Major Arterial,1060815,Major Arterial
Minor Arterial,1060768,Minor Arterial
Minor Arterial,1060768,Minor Arterial
Major Arterial,1060729,Major Arterial
Major Arterial,1060729,Major Arterial
Major Arterial,1060729,Major Arterial
Major Arterial,1060516,Major Arterial
Major Arterial,1060516,Major Arterial
Major Arterial,1060516,Major Arterial
Major Arterial,1060516,Major Arterial
Minor Arterial,1059535,Minor Arterial
Minor Arterial,1059535,Minor Arterial
Major Arterial,1059416,Major Arterial
Major Arterial,1059416,Major Arterial
Major Arterial,1059416,Major Arterial
Major Arterial,1059416,Major Arterial
Major Arterial,1059399,Major Arterial
Major Arterial,1059399,Major Arterial
Major Arterial,1059399,Major Arterial
Major Arterial,1059399,Major Arterial
Major Arterial,1059312,Major Arterial
Major Arterial,1059312,Major Arterial
Major Arterial,1059312,Major Arterial
Major Arterial,1059312,Major Arterial
Major Arterial,1059152,Major Arterial
Major Arterial,1059152,Major Arterial
Major Arterial,1059047,Major Arterial
Major Arterial,1059047,Major Arterial
Major Arterial,1058993,Major Arterial
Major Arterial,1058981,Major Arterial
Major Arterial,1058925,Major Arterial
Major Arterial,1058925,Major Arterial
Major Arterial,1058925,Major Arterial
Major Arterial,1058854,Major Arterial
Major Arterial,1058854,Major Arterial
Major Arterial,1058854,Major Arterial
Major Arterial,1058820,Major Arterial
Major Arterial,1058820,Major Arterial
Major Arterial,1058736,Major Arterial
Major Arterial,1058736,Major Arterial
Major Arterial,1058736,Major Arterial
Major Arterial,1058736,Major Arterial
Major Arterial,1058736,Major Arterial
Major Arterial,1058736,Major Arterial
Major Arterial,1058699,Major Arterial
Major Arterial,1058699,Major Arterial
Major Arterial,1058686,Major Arterial
Major Arterial,1058686,Major Arterial
Major Arterial,1058659,Major Arterial
,1058658,Major Arterial
Collector,1058523,Collector
Collector,1058523,Collector
Collector,1058523,Collector
Major Arterial,1058507,Major Arterial
Major Arterial,1058507,Major Arterial
Major Arterial,1058507,Major Arterial
Major Arterial,1058466,Major Arterial
Major Arterial,1058466,Major Arterial
Major Arterial,1058363,Major Arterial
Major Arterial,1058363,Major Arterial
Major Arterial,1058363,Major Arterial
Major Arterial,1058363,Major Arterial
Major Arterial,1058363,Major Arterial
Major Arterial,1058226,Major Arterial
Major Arterial,1058226,Major Arterial
Major Arterial,1058226,Major Arterial
Collector,1058134,Collector
Collector,1058134,Collector
Major Arterial,1057990,Major Arterial
Major Arterial,1057990,Major Arterial
Major Arterial,1057990,Major Arterial
Major Arterial,1057990,Major Arterial
Major Arterial,1057990,Major Arterial
Major Arterial,1057990,Major Arterial
Major Arterial,1057950,Major Arterial
Major Arterial,1057950,Major Arterial
,1057921,Major Arterial
Minor Arterial,1057892,Minor Arterial
Minor Arterial,1057892,Minor Arterial
Major Arterial,1057794,Major Arterial
Major Arterial,1057794,Major Arterial
Major Arterial,1057630,Major Arterial
Major Arterial,1057630,Major Arterial
Major Arterial,1057611,Major Arterial
Major Arterial,1057611,Major Arterial
Major Arterial,1057611,Major Arterial
Major Arterial,1057611,Major Arterial
Major Arterial,1057611,Major Arterial
Major Arterial,1057611,Major Arterial
Major Arterial,1057611,Major Arterial
Major Arterial,1057611,Major Arterial
Major Arterial,1057170,Major Arterial
Major Arterial,1057170,Major Arterial
Major Arterial,1057170,Major Arterial
Major Arterial,1057170,Major Arterial
Major Arterial,1057170,Major Arterial
